"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,69.4,69.4,30.6,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","Ja zur Erhöhung des Frauenrentenalters auf 65 in Ottenbach mit 69,4 Prozent. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 69,4 zugestimmt hat, ist die AHV-Reform in Ottenbach damit angenommen worden. Damit hat in Ottenbach im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 51,3 Prozent ein Nein in die Urne gelegt.","Les habitants d'Ottenbach approuvent la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 69,4 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 69,4 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Ottenbach passe cette fois-ci du côté du oui.","Sì all'aumento dell'età pensionabile delle donne a 65 anni nel comune di Ottenbach: i cittadini hanno approvato il testo con il 69,4 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 69,4 percento dei voti. Ottenbach ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
12,62.3,62.3,37.7,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Ja zur Erhöhung des Frauenrentenalters auf 65 in Rifferswil mit 62,3 Prozent. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 62,3 zugestimmt hat, ist die AHV-Reform in Rifferswil damit angenommen worden. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Rifferswil der Rentenreform mit 62,3 zugestimmt.","Les habitants de Rifferswil approuvent la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 62,3 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 62,3 pour cent des voix. Les électeurs de Rifferswil avaient déjà voté oui à la précédente réforme de l'AVS en 2017.","Sì all'aumento dell'età pensionabile delle donne a 65 anni nel comune di Rifferswil: i cittadini hanno approvato il testo con il 62,3 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 62,3 percento dei voti. A Rifferswil come nel 2017 gli elettori hanno detto sì - con il 57,7 percento dei voti – alla riforma dell'AVS."
13,4.2,4.2,95.8,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Nein zur Erhöhung des Frauenrentenalters auf 65 in Stallikon. Die Gemeinde hat das Volksbegehren mit 95,8 Prozent abgelehnt. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 95,8 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Stallikon damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Stallikon eine Rentenreform mit 95,8 Nein-Stimmen abgelehnt.","A Stallikon, les habitants disent non à 95,8 pour cent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 95,8 pour cent de non. Les citoyens de Stallikon avaient déjà refusé la précédente révision de l'AVS en 2017.","Nel comune di Stallikon l'aumento dell'età pensionabile delle donne a 65 anni è stato respinto con il 95,8 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 4,2 percento dei voti. A Stallikon come nel 2017 gli elettroi hanno detto no - con il 55,8 percento dei voti – alla riforma dell'AVS."
14,93.6,93.6,6.4,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Wettswil am Albis hat der Erhöhung des Frauenrentenalters auf 65 mit 93,6 Prozent  zugestimmt. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 93,6 zugestimmt hat, ist die AHV-Reform in Wettswil am Albis damit angenommen worden. Damit hat in Wettswil am Albis im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 52,3 Prozent ein Nein in die Urne gelegt.","Les habitants de Wettswil am Albis acceptent la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 93,6 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 93,6 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Wettswil am Albis passe cette fois-ci du côté du oui.","Nel comune di Wettswil am Albis l'aumento dell'età pensionabile delle donne a 65 anni è stato accettato con il 93,6 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 93,6 percento dei voti. Wettswil am Albis ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
21,38.2,38.2,61.8,"Adlikon ZH","Adlikon (ZH)","Adlikon ZH","61,8 Prozent Nein zur Erhöhung des Frauenrentenalters auf 65 in Adlikon. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 61,8 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Adlikon damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Adlikon eine Rentenreform mit 61,8 Nein-Stimmen abgelehnt.","La réforme de l'AVS, qui prévoit de relever d'un an l'âge du départ à la retraite des femmes, échoue à Adlikon avec 61,8 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 61,8 pour cent de non. Les citoyens d'Adlikon avaient déjà refusé la précédente révision de l'AVS en 2017.","A Adlikon i cittadini hanno respinto, con il 61,8 percento dei voti, l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata respinta con il 38,2 percento dei voti. A Adlikon come nel 2017 gli elettroi hanno detto no - con il 65 percento dei voti – alla riforma dell'AVS."
22,71.6,71.6,28.4,"Benken ZH","Benken (ZH)","Benken ZH","71,6 Prozent in Benken ZH sagen Ja zur Erhöhung des Frauenrentenalters auf 65 . Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 71,6 zugestimmt hat, ist die AHV-Reform in Benken ZH damit angenommen worden. Damit hat in Benken ZH im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 65,8 Prozent ein Nein in die Urne gelegt.","La réforme de l'AVS, qui prévoit de relever l'âge du départ à la retraite des femmes, passe la rampe à Benken (ZH) avec 71,6 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 71,6 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Benken (ZH) passe cette fois-ci du côté du oui.","Da Benken ZH è arrivato un ""sì"" alle urne per l'aumento dell'età pensionabile delle donne a 65 anni. I cittadini hanno accolto il testo con il 71,6 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 71,6 percento dei voti. Benken ZH ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
23,33.9,33.9,66.1,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","Keine Mehrheit für die Erhöhung des Frauenrentenalters auf 65 in Berg am Irchel: Mit 66,1 Prozent hat die Gemeinde die Vorlage verworfen. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 66,1 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Berg am Irchel damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Berg am Irchel eine Rentenreform mit 66,1 Nein-Stimmen abgelehnt.","C'est non à 66,1 pour cent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, à Berg am Irchel. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 66,1 pour cent de non. Les citoyens de Berg am Irchel avaient déjà refusé la précédente révision de l'AVS en 2017.","Con il 66,1 percento di ""no"", i cittadini del comune di Berg am Irchel hanno bocciato l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata respinta con il 33,9 percento dei voti. A Berg am Irchel come nel 2017 gli elettroi hanno detto no - con il 60,2 percento dei voti – alla riforma dell'AVS."
24,26.9,26.9,73.1,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","73,1 Prozent Nein zur Erhöhung des Frauenrentenalters auf 65 in Buch am Irchel. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 73,1 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Buch am Irchel damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Buch am Irchel eine Rentenreform mit 73,1 Nein-Stimmen abgelehnt.","La réforme de l'AVS, qui prévoit de relever d'un an l'âge du départ à la retraite des femmes, échoue à Buch am Irchel avec 73,1 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 73,1 pour cent de non. Les citoyens de Buch am Irchel avaient déjà refusé la précédente révision de l'AVS en 2017.","A Buch am Irchel i cittadini hanno respinto, con il 73,1 percento dei voti, l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata respinta con il 26,9 percento dei voti. A Buch am Irchel come nel 2017 gli elettroi hanno detto no - con il 57,9 percento dei voti – alla riforma dell'AVS."
25,61.8,61.8,38.2,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","61,8 Prozent der Stimmbürgerinnen und Stimmbürger von Dachsen haben die Erhöhung des Frauenrentenalters auf 65 angenommen. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 61,8 zugestimmt hat, ist die AHV-Reform in Dachsen damit angenommen worden. Damit hat in Dachsen im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 52,7 Prozent ein Nein in die Urne gelegt.","Les électeurs de Dachsen valident la révision de l'AVS, qui prévoit de relever l'âge du départ à la retraite des femmes, avec 61,8 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 61,8 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Dachsen passe cette fois-ci du côté du oui.","A Dachsen i cittadini hanno accolto, con il 61,8 percento dei voti, l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata accettata con il 61,8 percento dei voti. Dachsen ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
26,28.5,28.5,71.5,"Dorf ZH","Dorf (ZH)","Dorf ZH","In Dorf hat die Stimmbevölkerung die Erhöhung des Frauenrentenalters auf 65 mit 71,5 Prozent abgelehnt. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 71,5 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Dorf damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Dorf eine Rentenreform mit 71,5 Nein-Stimmen abgelehnt.","A Dorf, les habitants sont défavorables à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 71,5 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 71,5 pour cent de non. Les citoyens de Dorf avaient déjà refusé la précédente révision de l'AVS en 2017.","I cittadini di Dorf si sono opposti all'aumento dell'età pensionabile delle donne a 65 anni. Il testo è stato respinto con il 71,5 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 28,5 percento dei voti. A Dorf come nel 2017 gli elettroi hanno detto no - con il 66,5 percento dei voti – alla riforma dell'AVS."
27,42.4,42.4,57.6,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","Keine Mehrheit für die Erhöhung des Frauenrentenalters auf 65 in Feuerthalen: Mit 57,6 Prozent hat die Gemeinde die Vorlage verworfen. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 57,6 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Feuerthalen damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Feuerthalen eine Rentenreform mit 57,6 Nein-Stimmen abgelehnt.","C'est non à 57,6 pour cent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, à Feuerthalen. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 57,6 pour cent de non. Les citoyens de Feuerthalen avaient déjà refusé la précédente révision de l'AVS en 2017.","Con il 57,6 percento di ""no"", i cittadini del comune di Feuerthalen hanno bocciato l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata respinta con il 42,4 percento dei voti. A Feuerthalen come nel 2017 gli elettroi hanno detto no - con il 52 percento dei voti – alla riforma dell'AVS."
28,31,31,69,"Flaach ZH","Flaach (ZH)","Flaach ZH","In Flaach hat die Erhöhung des Frauenrentenalters auf 65 keine Mehrheit gefunden. Auf 69 Prozent der abgegebenen Stimmzettel stand ein Nein. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 69 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Flaach damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Flaach eine Rentenreform mit 69 Nein-Stimmen abgelehnt.","Les habitants de Flaach rejettent la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 69 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 69 pour cent de non. Les citoyens de Flaach avaient déjà refusé la précédente révision de l'AVS en 2017.","Nel comune di Flaach l'aumento dell'età pensionabile delle donne a 65 anni è stato bocciato con il 69 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 31 percento dei voti. A Flaach come nel 2017 gli elettroi hanno detto no - con il 61,9 percento dei voti – alla riforma dell'AVS."
29,52.2,52.2,47.8,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","52,2 Prozent der Abstimmenden in der Gemeinde Flurlingen haben Ja gesagt zur Erhöhung des Frauenrentenalters auf 65. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 52,2 zugestimmt hat, ist die AHV-Reform in Flurlingen damit angenommen worden. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Flurlingen der Rentenreform mit 52,2 zugestimmt.","C'est oui à 52,2 pour cent à la réforme de l'AVS à Flurlingen. Les femmes partiront à la retraite à l'âge de auf 65 ans. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 52,2 pour cent des voix. Les électeurs de Flurlingen avaient déjà voté oui à la précédente réforme de l'AVS en 2017.","Con il 52,2 percento di ""sì"", i cittadini del comune di Flurlingen hanno accolto l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata accettata con il 52,2 percento dei voti. A Flurlingen come nel 2017 gli elettori hanno detto sì - con il 53,5 percento dei voti – alla riforma dell'AVS."
