"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,29.1,29.1,70.9,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","70,9 Prozent der Stimmbürgerinnen und Stimmbürger von Ottenbach sagen Nein zur Massentierhaltungsinitiative. Ottenbach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants d'Ottenbach s'opposent à l'initiative ""Non à l’élevage intensif en Suisse"" avec 70,9 pour cent de non. Ottenbach a rejeté l'initiative, contrairement à son canton.","No all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Ottenbach: i cittadini hanno bocciato il testo con il 70,9 percento dei voti. Il comune di Ottenbach respingendo il testo è andato controcorrente rispetto al suo cantone."
12,32.5,32.5,67.5,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","67,5 Prozent der Stimmbürgerinnen und Stimmbürger von Rifferswil sagen Nein zur Massentierhaltungsinitiative. Rifferswil hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants de Rifferswil s'opposent à l'initiative ""Non à l’élevage intensif en Suisse"" avec 67,5 pour cent de non. Rifferswil a rejeté l'initiative, contrairement à son canton.","No all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Rifferswil: i cittadini hanno bocciato il testo con il 67,5 percento dei voti. Il comune di Rifferswil respingendo il testo è andato controcorrente rispetto al suo cantone."
13,38.3,38.3,61.7,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Nein zur Massentierhaltungsinitiative in Stallikon mit 61,7 Prozent Ablehnung. Stallikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Stallikon, les habitants disent non à 61,7 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"". Stallikon a rejeté l'initiative, contrairement à son canton.","Nel comune di Stallikon l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"" è stata respinta con il 61,7 percento dei voti. Il comune di Stallikon respingendo il testo è andato controcorrente rispetto al suo cantone."
14,43,43,57,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","In Wettswil am Albis hat die Massentierhaltungsinitiative keine Mehrheit gefunden. Auf 57 Prozent der abgegebenen Stimmzettel stand ein Nein. Wettswil am Albis hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants de Wettswil am Albis rejettent l'initiative ""Non à l’élevage intensif en Suisse"" avec 57 pour cent de non. Wettswil am Albis a rejeté l'initiative, contrairement à son canton.","Nel comune di Wettswil am Albis l'Iniziativa ""No all'allevamento intensivo in Svizzera"" è stata bocciata con il 57 percento dei voti. Il comune di Wettswil am Albis respingendo il testo è andato controcorrente rispetto al suo cantone."
21,17.3,17.3,82.7,"Adlikon ZH","Adlikon (ZH)","Adlikon ZH","Nein zur Massentierhaltungsinitiative in Adlikon: Mit 82,7 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Adlikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" échoue à Adlikon avec 82,7 pour cent des suffrages. Adlikon a rejeté l'initiative, contrairement à son canton.","A Adlikon i cittadini hanno respinto, con il 82,7 percento dei voti, l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il comune di Adlikon respingendo il testo è andato controcorrente rispetto al suo cantone."
22,41.5,41.5,58.5,"Benken ZH","Benken (ZH)","Benken ZH","Benken ZH ist dagegen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Gemeinde hat die Massentierhaltungsinitiative mit 58,5 Prozent abgelehnt. Benken ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" ne passe pas la rampe à Benken (ZH) avec 58,5 pour cent de non. Benken (ZH) a rejeté l'initiative, contrairement à son canton.","Da Benken ZH è arrivato un ""no"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno respinto il testo con il 58,5 percento dei voti. Il comune di Benken ZH respingendo il testo è andato controcorrente rispetto al suo cantone."
23,78.1,78.1,21.9,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","78,1 Prozent der Abstimmenden in der Gemeinde Berg am Irchel haben Ja gesagt zur Massentierhaltungsinitiative. Berg am Irchel hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","C'est oui à 78,1 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Berg am Irchel. Berg am Irchel a approuvé l'initiative, tout comme son canton.","Con il 78,1 percento di ""sì"", i cittadini del comune di Berg am Irchel hanno accolto l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Berg am Irchel approvando il testo si è espresso come il suo cantone."
24,34.6,34.6,65.4,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Nein zur Massentierhaltungsinitiative in Buch am Irchel: Mit 65,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Buch am Irchel hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" échoue à Buch am Irchel avec 65,4 pour cent des suffrages. Buch am Irchel a rejeté l'initiative, contrairement à son canton.","A Buch am Irchel i cittadini hanno respinto, con il 65,4 percento dei voti, l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il comune di Buch am Irchel respingendo il testo è andato controcorrente rispetto al suo cantone."
25,95,95,5,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","95 Prozent der Stimmbürgerinnen und Stimmbürger von Dachsen haben die Massentierhaltungsinitiative angenommen. Dachsen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les électeurs de Dachsen valident l'initiative ""Non à l’élevage intensif en Suisse"" avec 95 pour cent des voix. Dachsen a approuvé l'initiative, tout comme son canton.","A Dachsen i cittadini hanno accolto, con il 95 percento dei voti, l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Dachsen approvando il testo si è espresso come il suo cantone."
26,16.2,16.2,83.8,"Dorf ZH","Dorf (ZH)","Dorf ZH","In Dorf hat die Stimmbevölkerung die Massentierhaltungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 83,8 Prozent verworfen. Dorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Dorf, les habitants sont défavorables à l'initiative ""Non à l’élevage intensif en Suisse"" avec 83,8 pour cent des voix. Dorf a rejeté l'initiative, contrairement à son canton.","I cittadini di Dorf si sono opposti all'iniziativa ""No all'allevamento intensivo in Svizzera"". Il testo è stato respinto con il 83,8 percento dei voti. Il comune di Dorf respingendo il testo è andato controcorrente rispetto al suo cantone."
27,58.5,58.5,41.5,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","58,5 Prozent der Abstimmenden in der Gemeinde Feuerthalen haben Ja gesagt zur Massentierhaltungsinitiative. Feuerthalen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","C'est oui à 58,5 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Feuerthalen. Feuerthalen a approuvé l'initiative, tout comme son canton.","Con il 58,5 percento di ""sì"", i cittadini del comune di Feuerthalen hanno accolto l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Feuerthalen approvando il testo si è espresso come il suo cantone."
28,48.1,48.1,51.9,"Flaach ZH","Flaach (ZH)","Flaach ZH","In Flaach hat die Massentierhaltungsinitiative keine Mehrheit gefunden. Auf 51,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Flaach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants de Flaach rejettent l'initiative ""Non à l’élevage intensif en Suisse"" avec 51,9 pour cent de non. Flaach a rejeté l'initiative, contrairement à son canton.","Nel comune di Flaach l'Iniziativa ""No all'allevamento intensivo in Svizzera"" è stata bocciata con il 51,9 percento dei voti. Il comune di Flaach respingendo il testo è andato controcorrente rispetto al suo cantone."
29,37.1,37.1,62.9,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","Keine Mehrheit für die Massentierhaltungsinitiative in Flurlingen: Mit 9'319 Nein-Stimmen zu 5'490 Ja-Stimmen oder 62,9 Prozent hat die Gemeinde das Volksbegehren verworfen. Flurlingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","C'est non à 62,9 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Flurlingen. Flurlingen a rejeté l'initiative, contrairement à son canton.","Con il 62,9 percento di ""no"", i cittadini del comune di Flurlingen hanno bocciato l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Flurlingen respingendo il testo è andato controcorrente rispetto al suo cantone."
30,45,45,55,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","55 Prozent der Stimmbürgerinnen und Stimmbürger von Andelfingen sagen Nein zur Massentierhaltungsinitiative. Andelfingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants d'Andelfingen s'opposent à l'initiative ""Non à l’élevage intensif en Suisse"" avec 55 pour cent de non. Andelfingen a rejeté l'initiative, contrairement à son canton.","No all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Andelfingen: i cittadini hanno bocciato il testo con il 55 percento dei voti. Il comune di Andelfingen respingendo il testo è andato controcorrente rispetto al suo cantone."
31,15.4,15.4,84.6,"Henggart ZH","Henggart (ZH)","Henggart ZH","Keine Mehrheit für die Massentierhaltungsinitiative in Henggart: Mit 9'830 Nein-Stimmen zu 1'790 Ja-Stimmen oder 84,6 Prozent hat die Gemeinde das Volksbegehren verworfen. Henggart hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","C'est non à 84,6 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Henggart. Henggart a rejeté l'initiative, contrairement à son canton.","Con il 84,6 percento di ""no"", i cittadini del comune di Henggart hanno bocciato l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Henggart respingendo il testo è andato controcorrente rispetto al suo cantone."
32,91.4,91.4,8.6,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","91,4 Prozent der Stimmbürgerinnen und Stimmbürger von Humlikon haben die Massentierhaltungsinitiative angenommen. Humlikon hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les électeurs de Humlikon valident l'initiative ""Non à l’élevage intensif en Suisse"" avec 91,4 pour cent des voix. Humlikon a approuvé l'initiative, tout comme son canton.","A Humlikon i cittadini hanno accolto, con il 91,4 percento dei voti, l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Humlikon approvando il testo si è espresso come il suo cantone."
33,45.9,45.9,54.1,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","54,1 Prozent der Stimmbürgerinnen und Stimmbürger von Kleinandelfingen sagen Nein zur Massentierhaltungsinitiative. Kleinandelfingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants de Kleinandelfingen s'opposent à l'initiative ""Non à l’élevage intensif en Suisse"" avec 54,1 pour cent de non. Kleinandelfingen a rejeté l'initiative, contrairement à son canton.","No all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Kleinandelfingen: i cittadini hanno bocciato il testo con il 54,1 percento dei voti. Il comune di Kleinandelfingen respingendo il testo è andato controcorrente rispetto al suo cantone."
34,29.3,29.3,70.7,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","Keine Mehrheit für die Massentierhaltungsinitiative in Laufen-Uhwiesen: Mit 9'325 Nein-Stimmen zu 3'862 Ja-Stimmen oder 70,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Laufen-Uhwiesen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","C'est non à 70,7 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Laufen-Uhwiesen. Laufen-Uhwiesen a rejeté l'initiative, contrairement à son canton.","Con il 70,7 percento di ""no"", i cittadini del comune di Laufen-Uhwiesen hanno bocciato l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Laufen-Uhwiesen respingendo il testo è andato controcorrente rispetto al suo cantone."
35,81.4,81.4,18.6,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","Ja zur Massentierhaltungsinitiative in Marthalen: Mit 81,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Marthalen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les habitants de Marthalen approuvent l'initiative ""Non à l’élevage intensif en Suisse"" avec 81,4 pour cent des voix. Marthalen a approuvé l'initiative, tout comme son canton.","Sì all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Marthalen: i cittadini hanno approvato il testo con il 81,4 percento dei voti. Il comune di Marthalen approvando il testo si è espresso come il suo cantone."
37,43.7,43.7,56.3,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Ossingen ist dagegen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Gemeinde hat die Massentierhaltungsinitiative mit 56,3 Prozent abgelehnt. Ossingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" ne passe pas la rampe à Ossingen avec 56,3 pour cent de non. Ossingen a rejeté l'initiative, contrairement à son canton.","Da Ossingen è arrivato un ""no"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno respinto il testo con il 56,3 percento dei voti. Il comune di Ossingen respingendo il testo è andato controcorrente rispetto al suo cantone."
38,50.4,50.4,49.6,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Die Gemeinde Rheinau hat die Massentierhaltungsinitiative mit 50,4 Prozent Ja-Stimmen angenommen. Rheinau hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les habitants de Rheinau acceptent l'initiative ""Non à l’élevage intensif en Suisse"" avec 50,4 pour cent de oui. Rheinau a approuvé l'initiative, tout comme son canton.","Nel comune di Rheinau l'Iniziativa ""No all'allevamento intensivo in Svizzera"" è stata accettata con il 50,4 percento dei voti. Il comune di Rheinau approvando il testo si è espresso come il suo cantone."
39,13.2,13.2,86.8,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","In Thalheim an der Thur hat die Massentierhaltungsinitiative keine Mehrheit gefunden. Auf 86,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Thalheim an der Thur hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants de Thalheim an der Thur rejettent l'initiative ""Non à l’élevage intensif en Suisse"" avec 86,8 pour cent de non. Thalheim an der Thur a rejeté l'initiative, contrairement à son canton.","Nel comune di Thalheim an der Thur l'Iniziativa ""No all'allevamento intensivo in Svizzera"" è stata bocciata con il 86,8 percento dei voti. Il comune di Thalheim an der Thur respingendo il testo è andato controcorrente rispetto al suo cantone."
40,56.7,56.7,43.3,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","56,7 Prozent der Stimmbürgerinnen und Stimmbürger von Trüllikon haben die Massentierhaltungsinitiative angenommen. Trüllikon hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les électeurs de Trüllikon valident l'initiative ""Non à l’élevage intensif en Suisse"" avec 56,7 pour cent des voix. Trüllikon a approuvé l'initiative, tout comme son canton.","A Trüllikon i cittadini hanno accolto, con il 56,7 percento dei voti, l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Trüllikon approvando il testo si è espresso come il suo cantone."
41,41.9,41.9,58.1,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","Nein zur Massentierhaltungsinitiative in Truttikon mit 58,1 Prozent Ablehnung. Truttikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Truttikon, les habitants disent non à 58,1 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"". Truttikon a rejeté l'initiative, contrairement à son canton.","Nel comune di Truttikon l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"" è stata respinta con il 58,1 percento dei voti. Il comune di Truttikon respingendo il testo è andato controcorrente rispetto al suo cantone."
43,11.2,11.2,88.8,"Volken ZH","Volken (ZH)","Volken ZH","In Volken hat die Stimmbevölkerung die Massentierhaltungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 88,8 Prozent verworfen. Volken hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Volken, les habitants sont défavorables à l'initiative ""Non à l’élevage intensif en Suisse"" avec 88,8 pour cent des voix. Volken a rejeté l'initiative, contrairement à son canton.","I cittadini di Volken si sono opposti all'iniziativa ""No all'allevamento intensivo in Svizzera"". Il testo è stato respinto con il 88,8 percento dei voti. Il comune di Volken respingendo il testo è andato controcorrente rispetto al suo cantone."
51,96.7,96.7,3.3,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","96,7 Prozent der Stimmbürgerinnen und Stimmbürger von Bachenbülach haben die Massentierhaltungsinitiative angenommen. Bachenbülach hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les électeurs de Bachenbülach valident l'initiative ""Non à l’élevage intensif en Suisse"" avec 96,7 pour cent des voix. Bachenbülach a approuvé l'initiative, tout comme son canton.","A Bachenbülach i cittadini hanno accolto, con il 96,7 percento dei voti, l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Bachenbülach approvando il testo si è espresso come il suo cantone."
52,10.5,10.5,89.5,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","Nein zur Massentierhaltungsinitiative in Bassersdorf mit 89,5 Prozent Ablehnung. Bassersdorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Bassersdorf, les habitants disent non à 89,5 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"". Bassersdorf a rejeté l'initiative, contrairement à son canton.","Nel comune di Bassersdorf l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"" è stata respinta con il 89,5 percento dei voti. Il comune di Bassersdorf respingendo il testo è andato controcorrente rispetto al suo cantone."
53,49.3,49.3,50.7,"Bülach ZH","Bülach (ZH)","Bülach ZH","Bülach ist dagegen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Gemeinde hat die Massentierhaltungsinitiative mit 50,7 Prozent abgelehnt. Bülach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" ne passe pas la rampe à Bülach avec 50,7 pour cent de non. Bülach a rejeté l'initiative, contrairement à son canton.","Da Bülach è arrivato un ""no"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno respinto il testo con il 50,7 percento dei voti. Il comune di Bülach respingendo il testo è andato controcorrente rispetto al suo cantone."
54,19.9,19.9,80.1,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Nein zur Massentierhaltungsinitiative in Dietlikon: Mit 80,1 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Dietlikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" échoue à Dietlikon avec 80,1 pour cent des suffrages. Dietlikon a rejeté l'initiative, contrairement à son canton.","A Dietlikon i cittadini hanno respinto, con il 80,1 percento dei voti, l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il comune di Dietlikon respingendo il testo è andato controcorrente rispetto al suo cantone."
55,61.7,61.7,38.3,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Ja zur Massentierhaltungsinitiative in Eglisau. Die Gemeinde hat das Volksbegehren mit 61,7 Prozent der Stimmen angenommen. Eglisau hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","L'initiative ""Non à l’élevage intensif en Suisse"" passe la rampe à Eglisau avec 61,7 pour cent de oui. Eglisau a approuvé l'initiative, tout comme son canton.","Da Eglisau è arrivato un ""sì"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno accolto il testo con il 61,7 percento dei voti. Il comune di Eglisau approvando il testo si è espresso come il suo cantone."
