"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3024,42.3,42.3,57.7,"Teufen AR","Teufen (AR)","Teufen AR","Nein zur Erhöhung des Frauenrentenalters auf 65 in Teufen AR. Die Gemeinde hat das Volksbegehren mit 57,7 Prozent abgelehnt. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 57,7 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Teufen AR damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Teufen AR eine Rentenreform mit 57,7 Nein-Stimmen abgelehnt.","A Teufen (AR), les habitants disent non à 57,7 pour cent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 57,7 pour cent de non. Les citoyens de Teufen (AR) avaient déjà refusé la précédente révision de l'AVS en 2017.","Nel comune di Teufen AR l'aumento dell'età pensionabile delle donne a 65 anni è stato respinto con il 57,7 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 42,3 percento dei voti. A Teufen AR come nel 2017 gli elettroi hanno detto no - con il 60,4 percento dei voti – alla riforma dell'AVS."
3025,15.4,15.4,84.6,"Trogen AR","Trogen (AR)","Trogen AR","In Trogen hat die Erhöhung des Frauenrentenalters auf 65 keine Mehrheit gefunden. Auf 84,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 84,6 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Trogen damit gescheitert. Damit hat in Trogen im Vergleich zur letzten AHV-Abstimmung im Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 55,5 Prozent ein Ja in die Urne gelegt.","Les habitants de Trogen rejettent la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 84,6 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 84,6 pour cent de non. Trogen avait accepté la précédente révision en 2017. Elle dit non cette fois-ci.","Nel comune di Trogen l'aumento dell'età pensionabile delle donne a 65 anni è stato bocciato con il 84,6 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 15,4 percento dei voti. Trogen ha cambiato fazione: nel 2017 era a favore della riforma AVS, mentre ora la boccia."
3031,80.4,80.4,19.6,"Grub AR","Grub (AR)","Grub AR","80,4 Prozent in Grub AR sagen Ja zur Erhöhung des Frauenrentenalters auf 65 . Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 80,4 zugestimmt hat, ist die AHV-Reform in Grub AR damit angenommen worden. Damit hat in Grub AR im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 60,7 Prozent ein Nein in die Urne gelegt.","La réforme de l'AVS, qui prévoit de relever l'âge du départ à la retraite des femmes, passe la rampe à Grub (AR) avec 80,4 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 80,4 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Grub (AR) passe cette fois-ci du côté du oui.","Da Grub AR è arrivato un ""sì"" alle urne per l'aumento dell'età pensionabile delle donne a 65 anni. I cittadini hanno accolto il testo con il 80,4 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 80,4 percento dei voti. Grub AR ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
3032,34.9,34.9,65.1,"Heiden AR","Heiden (AR)","Heiden AR","65,1 Prozent Nein zur Erhöhung des Frauenrentenalters auf 65 in Heiden. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 65,1 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Heiden damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Heiden eine Rentenreform mit 65,1 Nein-Stimmen abgelehnt.","La réforme de l'AVS, qui prévoit de relever d'un an l'âge du départ à la retraite des femmes, échoue à Heiden avec 65,1 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 65,1 pour cent de non. Les citoyens de Heiden avaient déjà refusé la précédente révision de l'AVS en 2017.","A Heiden i cittadini hanno respinto, con il 65,1 percento dei voti, l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata respinta con il 34,9 percento dei voti. A Heiden come nel 2017 gli elettroi hanno detto no - con il 58 percento dei voti – alla riforma dell'AVS."
3033,39.1,39.1,60.9,"Lutzenberg AR","Lutzenberg (AR)","Lutzenberg AR","In Lutzenberg hat die Stimmbevölkerung die Erhöhung des Frauenrentenalters auf 65 mit 60,9 Prozent abgelehnt. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 60,9 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Lutzenberg damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Lutzenberg eine Rentenreform mit 60,9 Nein-Stimmen abgelehnt.","A Lutzenberg, les habitants sont défavorables à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 60,9 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 60,9 pour cent de non. Les citoyens de Lutzenberg avaient déjà refusé la précédente révision de l'AVS en 2017.","I cittadini di Lutzenberg si sono opposti all'aumento dell'età pensionabile delle donne a 65 anni. Il testo è stato respinto con il 60,9 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 39,1 percento dei voti. A Lutzenberg come nel 2017 gli elettroi hanno detto no - con il 65,9 percento dei voti – alla riforma dell'AVS."
3034,96.7,96.7,3.3,"Rehetobel AR","Rehetobel (AR)","Rehetobel AR","In Rehetobel hat die Stimmbevölkerung der Erhöhung des Frauenrentenalters auf 65 mit einem Ja-Stimmen-Anteil von 96,7 Prozent zugestimmt. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 96,7 zugestimmt hat, ist die AHV-Reform in Rehetobel damit angenommen worden. Damit hat in Rehetobel im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 53,5 Prozent ein Nein in die Urne gelegt.","A Rehetobel, les habitants sont favorables à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 96,7 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 96,7 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Rehetobel passe cette fois-ci du côté du oui.","I cittadini di Rehetobel si sono espressi a favore dell'aumento dell'età pensionabile delle donne a 65 anni. Il testo è stato approvato con il 96,7 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 96,7 percento dei voti. Rehetobel ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
3035,7.9,7.9,92.1,"Reute AR","Reute (AR)","Reute AR","Nein zur Erhöhung des Frauenrentenalters auf 65 in Reute AR. Die Gemeinde hat das Volksbegehren mit 92,1 Prozent abgelehnt. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 92,1 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Reute AR damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Reute AR eine Rentenreform mit 92,1 Nein-Stimmen abgelehnt.","A Reute (AR), les habitants disent non à 92,1 pour cent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 92,1 pour cent de non. Les citoyens de Reute (AR) avaient déjà refusé la précédente révision de l'AVS en 2017.","Nel comune di Reute AR l'aumento dell'età pensionabile delle donne a 65 anni è stato respinto con il 92,1 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 7,9 percento dei voti. A Reute AR come nel 2017 gli elettroi hanno detto no - con il 65 percento dei voti – alla riforma dell'AVS."
3036,25.4,25.4,74.6,"Wald AR","Wald (AR)","Wald AR","Keine Mehrheit für die Erhöhung des Frauenrentenalters auf 65 in Wald AR: Mit 74,6 Prozent hat die Gemeinde die Vorlage verworfen. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 74,6 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Wald AR damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Wald AR eine Rentenreform mit 74,6 Nein-Stimmen abgelehnt.","C'est non à 74,6 pour cent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, à Wald (AR). L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 74,6 pour cent de non. Les citoyens de Wald (AR) avaient déjà refusé la précédente révision de l'AVS en 2017.","Con il 74,6 percento di ""no"", i cittadini del comune di Wald AR hanno bocciato l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata respinta con il 25,4 percento dei voti. A Wald AR come nel 2017 gli elettroi hanno detto no - con il 55,6 percento dei voti – alla riforma dell'AVS."
3037,64,64,36,"Walzenhausen AR","Walzenhausen (AR)","Walzenhausen AR","Die Gemeinde Walzenhausen hat die Erhöhung des Frauenrentenalters auf 65 mit 64 Prozent angenommen. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 64 zugestimmt hat, ist die AHV-Reform in Walzenhausen damit angenommen worden. Damit hat in Walzenhausen im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 58,9 Prozent ein Nein in die Urne gelegt.","A Walzenhausen, les habitants disent oui à 64 pour cent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 64 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Walzenhausen passe cette fois-ci du côté du oui.","Nel comune di Walzenhausen l'aumento dell'età pensionabile delle donne a 65 anni è stato approvato con il 64 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 64 percento dei voti. Walzenhausen ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
3038,52.8,52.8,47.2,"Wolfhalden AR","Wolfhalden (AR)","Wolfhalden AR","52,8 Prozent der Stimmbürgerinnen und Stimmbürger von Wolfhalden haben die Erhöhung des Frauenrentenalters auf 65 angenommen. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 52,8 zugestimmt hat, ist die AHV-Reform in Wolfhalden damit angenommen worden. Damit hat in Wolfhalden im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 69,5 Prozent ein Nein in die Urne gelegt.","Les électeurs de Wolfhalden valident la révision de l'AVS, qui prévoit de relever l'âge du départ à la retraite des femmes, avec 52,8 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 52,8 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Wolfhalden passe cette fois-ci du côté du oui.","A Wolfhalden i cittadini hanno accolto, con il 52,8 percento dei voti, l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata accettata con il 52,8 percento dei voti. Wolfhalden ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
3101,41.7,41.7,58.3,"Appenzell AI","Appenzell (AI)","Appenzello AI","58,3 Prozent der Stimmbürgerinnen und Stimmbürger von Appenzell sagen Nein zur Erhöhung des Frauenrentenalters auf 65. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 58,3 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Appenzell damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Appenzell eine Rentenreform mit 58,3 Nein-Stimmen abgelehnt.","Les habitants d'Appenzell s'opposent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 58,3 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 58,3 pour cent de non. Les citoyens d'Appenzell avaient déjà refusé la précédente révision de l'AVS en 2017.","No all'aumento dell'età pensionabile delle donne a 65 anni nel comune di Appenzello: i cittadini hanno bocciato il testo con il 58,3 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 41,7 percento dei voti. A Appenzello come nel 2017 gli elettroi hanno detto no - con il 62,4 percento dei voti – alla riforma dell'AVS."
3102,29.3,29.3,70.7,"Gonten AI","Gonten (AI)","Gonten AI","Keine Mehrheit für die Erhöhung des Frauenrentenalters auf 65 in Gonten: Mit 70,7 Prozent hat die Gemeinde die Vorlage verworfen. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 70,7 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Gonten damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Gonten eine Rentenreform mit 70,7 Nein-Stimmen abgelehnt.","C'est non à 70,7 pour cent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, à Gonten. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 70,7 pour cent de non. Les citoyens de Gonten avaient déjà refusé la précédente révision de l'AVS en 2017.","Con il 70,7 percento di ""no"", i cittadini del comune di Gonten hanno bocciato l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata respinta con il 29,3 percento dei voti. A Gonten come nel 2017 gli elettroi hanno detto no - con il 69,3 percento dei voti – alla riforma dell'AVS."
3104,53.2,53.2,46.8,"Schlatt-Haslen AI","Schlatt-Haslen (AI)","Schlatt-Haslen AI","In Schlatt-Haslen hat die Stimmbevölkerung der Erhöhung des Frauenrentenalters auf 65 mit einem Ja-Stimmen-Anteil von 53,2 Prozent zugestimmt. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 53,2 zugestimmt hat, ist die AHV-Reform in Schlatt-Haslen damit angenommen worden. Damit hat in Schlatt-Haslen im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 56,5 Prozent ein Nein in die Urne gelegt.","A Schlatt-Haslen, les habitants sont favorables à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 53,2 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 53,2 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Schlatt-Haslen passe cette fois-ci du côté du oui.","I cittadini di Schlatt-Haslen si sono espressi a favore dell'aumento dell'età pensionabile delle donne a 65 anni. Il testo è stato approvato con il 53,2 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 53,2 percento dei voti. Schlatt-Haslen ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
