"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3024,66.1,66.1,33.9,"Teufen AR","Teufen (AR)","Teufen AR","Die Gemeinde Teufen AR hat die Massentierhaltungsinitiative mit 66,1 Prozent angenommen. Teufen AR hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Teufen (AR), les habitants disent oui à 66,1 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"". Teufen (AR) a approuvé l'initiative, contrairement à son canton.","Nel comune di Teufen AR l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"" è stata approvata con il 66,1 percento dei voti. Il comune di Teufen AR approvando il testo è andato controcorrente rispetto al suo cantone."
3025,42.8,42.8,57.2,"Trogen AR","Trogen (AR)","Trogen AR","In Trogen hat die Massentierhaltungsinitiative keine Mehrheit gefunden. Auf 57,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Trogen hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Les habitants de Trogen rejettent l'initiative ""Non à l’élevage intensif en Suisse"" avec 57,2 pour cent de non. Trogen a rejeté la l'initiative, tout comme son canton.","Nel comune di Trogen l'Iniziativa ""No all'allevamento intensivo in Svizzera"" è stata bocciata con il 57,2 percento dei voti. Il comune di Trogen bocciando il testo si è espresso come il suo cantone."
3031,66.3,66.3,33.7,"Grub AR","Grub (AR)","Grub AR","Ja zur Massentierhaltungsinitiative in Grub AR. Die Gemeinde hat das Volksbegehren mit 66,3 Prozent der Stimmen angenommen. Grub AR hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","L'initiative ""Non à l’élevage intensif en Suisse"" passe la rampe à Grub (AR) avec 66,3 pour cent de oui. Grub (AR) a approuvé l'initiative, contrairement à son canton.","Da Grub AR è arrivato un ""sì"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno accolto il testo con il 66,3 percento dei voti. Il comune di Grub AR approvando il testo è andato controcorrente rispetto al suo cantone."
3032,26.3,26.3,73.7,"Heiden AR","Heiden (AR)","Heiden AR","Nein zur Massentierhaltungsinitiative in Heiden: Mit 73,7 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Heiden hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Appenzell Ausserrhoden.","L'initiative ""Non à l’élevage intensif en Suisse"" échoue à Heiden avec 73,7 pour cent des suffrages. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Extérieures a été obtenu à Heiden.","A Heiden i cittadini hanno respinto, con il 73,7 percento dei voti, l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Heiden ha così ottenuto la più alta percentuale di ""no"" nel canton Appenzello Esterno."
3033,80.1,80.1,19.9,"Lutzenberg AR","Lutzenberg (AR)","Lutzenberg AR","In Lutzenberg hat die Stimmbevölkerung der Massentierhaltungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 80,1 Prozent angenommen. Lutzenberg hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Lutzenberg, les habitants sont favorables à l'initiative ""Non à l’élevage intensif en Suisse"" avec 80,1 pour cent des suffrages. Lutzenberg a approuvé l'initiative, contrairement à son canton.","I cittadini di Lutzenberg si sono espressi a favore dell'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il testo è stato approvato con il 80,1 percento dei voti. Il comune di Lutzenberg approvando il testo è andato controcorrente rispetto al suo cantone."
3034,50.3,50.3,49.7,"Rehetobel AR","Rehetobel (AR)","Rehetobel AR","In Rehetobel hat die Stimmbevölkerung der Massentierhaltungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 50,3 Prozent angenommen. Rehetobel hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Rehetobel, les habitants sont favorables à l'initiative ""Non à l’élevage intensif en Suisse"" avec 50,3 pour cent des suffrages. Rehetobel a approuvé l'initiative, contrairement à son canton.","I cittadini di Rehetobel si sono espressi a favore dell'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il testo è stato approvato con il 50,3 percento dei voti. Il comune di Rehetobel approvando il testo è andato controcorrente rispetto al suo cantone."
3035,48.7,48.7,51.3,"Reute AR","Reute (AR)","Reute AR","Nein zur Massentierhaltungsinitiative in Reute AR mit 51,3 Prozent Ablehnung. Reute AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","A Reute (AR), les habitants disent non à 51,3 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"". Reute (AR) a rejeté la l'initiative, tout comme son canton.","Nel comune di Reute AR l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"" è stata respinta con il 51,3 percento dei voti. Il comune di Reute AR bocciando il testo si è espresso come il suo cantone."
3036,40.8,40.8,59.2,"Wald AR","Wald (AR)","Wald AR","Keine Mehrheit für die Massentierhaltungsinitiative in Wald AR: Mit 7'139 Nein-Stimmen zu 4'916 Ja-Stimmen oder 59,2 Prozent hat die Gemeinde das Volksbegehren verworfen. Wald AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","C'est non à 59,2 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Wald (AR). Wald (AR) a rejeté la l'initiative, tout comme son canton.","Con il 59,2 percento di ""no"", i cittadini del comune di Wald AR hanno bocciato l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Wald AR bocciando il testo si è espresso come il suo cantone."
3037,79.6,79.6,20.4,"Walzenhausen AR","Walzenhausen (AR)","Walzenhausen AR","Die Gemeinde Walzenhausen hat die Massentierhaltungsinitiative mit 79,6 Prozent angenommen. Walzenhausen hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Walzenhausen, les habitants disent oui à 79,6 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"". Walzenhausen a approuvé l'initiative, contrairement à son canton.","Nel comune di Walzenhausen l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"" è stata approvata con il 79,6 percento dei voti. Il comune di Walzenhausen approvando il testo è andato controcorrente rispetto al suo cantone."
3038,89.2,89.2,10.8,"Wolfhalden AR","Wolfhalden (AR)","Wolfhalden AR","89,2 Prozent der Stimmbürgerinnen und Stimmbürger von Wolfhalden haben die Massentierhaltungsinitiative angenommen. Wolfhalden hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Appenzell Ausserrhoden.","Les électeurs de Wolfhalden valident l'initiative ""Non à l’élevage intensif en Suisse"" avec 89,2 pour cent des voix. Le plus fort pourcentage de oui du canton d'Appenzell Rhodes-Extérieures a été obtenu à Wolfhalden.","A Wolfhalden i cittadini hanno accolto, con il 89,2 percento dei voti, l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Wolfhalden ha così ottenuto la più alta percentuale di ""sì"" nel canton Appenzello Esterno."
3101,34.8,34.8,65.2,"Appenzell AI","Appenzell (AI)","Appenzello AI","65,2 Prozent der Stimmbürgerinnen und Stimmbürger von Appenzell sagen Nein zur Massentierhaltungsinitiative. Appenzell hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Appenzell Innerrhoden.","Les habitants d'Appenzell s'opposent à l'initiative ""Non à l’élevage intensif en Suisse"" avec 65,2 pour cent de non. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Intérieures a été obtenu à Appenzell.","No all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Appenzello: i cittadini hanno bocciato il testo con il 65,2 percento dei voti. Appenzello ha così ottenuto la più alta percentuale di ""no"" nel canton Appenzello Interno."
3102,46.7,46.7,53.3,"Gonten AI","Gonten (AI)","Gonten AI","Keine Mehrheit für die Massentierhaltungsinitiative in Gonten: Mit 9'436 Nein-Stimmen zu 8'254 Ja-Stimmen oder 53,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Gonten hat damit gleich wie der Kanton Appenzell Innerrhoden Nein gesagt zu dieser Vorlage.","C'est non à 53,3 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Gonten. Gonten a rejeté la l'initiative, tout comme son canton.","Con il 53,3 percento di ""no"", i cittadini del comune di Gonten hanno bocciato l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Gonten bocciando il testo si è espresso come il suo cantone."
3104,61.5,61.5,38.5,"Schlatt-Haslen AI","Schlatt-Haslen (AI)","Schlatt-Haslen AI","In Schlatt-Haslen hat die Stimmbevölkerung der Massentierhaltungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 61,5 Prozent angenommen. Schlatt-Haslen hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Appenzell Innerrhoden.","A Schlatt-Haslen, les habitants sont favorables à l'initiative ""Non à l’élevage intensif en Suisse"" avec 61,5 pour cent des suffrages. Le plus fort pourcentage de oui du canton d'Appenzell Rhodes-Intérieures a été obtenu à Schlatt-Haslen.","I cittadini di Schlatt-Haslen si sono espressi a favore dell'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il testo è stato approvato con il 61,5 percento dei voti. Schlatt-Haslen ha così ottenuto la più alta percentuale di ""sì"" nel canton Appenzello Interno."
3111,48,48,52,"Oberegg AI","Oberegg (AI)","Oberegg AI","In Oberegg hat die Stimmbevölkerung die Massentierhaltungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 52 Prozent verworfen. Oberegg hat damit gleich wie der Kanton Appenzell Innerrhoden Nein gesagt zu dieser Vorlage.","A Oberegg, les habitants sont défavorables à l'initiative ""Non à l’élevage intensif en Suisse"" avec 52 pour cent des voix. Oberegg a rejeté la l'initiative, tout comme son canton.","I cittadini di Oberegg si sono opposti all'iniziativa ""No all'allevamento intensivo in Svizzera"". Il testo è stato respinto con il 52 percento dei voti. Il comune di Oberegg bocciando il testo si è espresso come il suo cantone."
3112,57,57,43,"Schwende-Rüti AI","Schwende-Rüti (AI)","Schwende-Rüti AI","Ja zur Massentierhaltungsinitiative in Schwende-Rüti. Die Gemeinde hat das Volksbegehren mit 57 Prozent der Stimmen angenommen. Schwende-Rüti hat damit anders abgestimmt als der Kanton Appenzell Innerrhoden, der die Vorlage abgelehnt hat.","L'initiative ""Non à l’élevage intensif en Suisse"" passe la rampe à Schwende-Rüti avec 57 pour cent de oui. Schwende-Rüti a approuvé l'initiative, contrairement à son canton.","Da Schwende-Rüti è arrivato un ""sì"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno accolto il testo con il 57 percento dei voti. Il comune di Schwende-Rüti approvando il testo è andato controcorrente rispetto al suo cantone."
