"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3024,31.9,31.9,68.1,"Teufen AR","Teufen (AR)","Teufen AR","68,1 Prozent der Stimmbürgerinnen und Stimmbürger von Teufen AR haben sich gegen die Änderung des Verrechnungssteuergesetzes ausgesprochen. Teufen AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","A Teufen (AR), les habitants disent non à 68,1 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations. Teufen (AR) a rejeté la loi, tout comme son canton.","I cittadini di Teufen AR si sono espressi contro la modifica della legge sull'imposta preventiva. Il testo è stato respinto con il 68,1 percento dei voti. Il comune di Teufen AR bocciando la legge si è espresso come il suo cantone."
3025,38.4,38.4,61.6,"Trogen AR","Trogen (AR)","Trogen AR","Trogen hat die Änderung des Verrechnungssteuergesetzes mit 61,6 Prozent Nein verworfen. Trogen hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Les habitants de Trogen rejettent la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 61,6 pour cent de non. Trogen a rejeté la loi, tout comme son canton.","Nel comune di Trogen la modifica della legge sull'imposta preventiva è stata bocciata con il 61,6 percento dei voti. Il comune di Trogen bocciando la legge si è espresso come il suo cantone."
3031,5.6,5.6,94.4,"Grub AR","Grub (AR)","Grub AR","Grub AR hat die Änderung des Verrechnungssteuergesetzes mit 94,4 Prozent Nein-Stimmen verworfen. Grub AR hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Appenzell Ausserrhoden.","La suppression de l'impôt anticipé sur les intérêts des nouvelles obligations ne passe pas la rampe à Grub (AR) avec 94,4 pour cent de non. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Extérieures a été obtenu à Grub (AR).","Nel comune di Grub AR la modifica della legge sull'imposta preventiva è stata respinta con il 94,4 percento dei voti. Grub AR ha così ottenuto la più alta percentuale di ""no"" nel canton Appenzello Esterno."
3032,69.6,69.6,30.4,"Heiden AR","Heiden (AR)","Heiden AR","Ja zur Änderung des Verrechnungssteuergesetzes in Heiden. Die Gemeinde hat die Vorlage mit 69,6 Prozent der Stimmen angenommen. Heiden hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Les électeurs de Heiden valident la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 69,6 pour cent de oui. Heiden a approuvé la loi, contrairement à son canton.","A Heiden i cittadini hanno accolto, con il 69,6 percento dei voti, la modifica della legge sull'imposta preventiva. Il comune di Heiden approvando la legge è andato controcorrente rispetto al suo cantone."
3033,54.2,54.2,45.8,"Lutzenberg AR","Lutzenberg (AR)","Lutzenberg AR","Die Änderung des Verrechnungssteuergesetzes ist in Lutzenberg mit 54,2 Prozent der Stimmen angenommen worden. Lutzenberg hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Lutzenberg, les habitants sont favorables à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 54,2 pour cent de oui. Lutzenberg a approuvé la loi, contrairement à son canton.","I cittadini di Lutzenberg si sono espressi a favore della modifica della legge sull'imposta preventiva. Il testo è stato approvato con il 54,2 percento dei voti. Il comune di Lutzenberg approvando la legge è andato controcorrente rispetto al suo cantone."
3034,34.8,34.8,65.2,"Rehetobel AR","Rehetobel (AR)","Rehetobel AR","Mit 8'922 Nein zu 4'764 Ja haben die Stimmbürgerinnen und Stimmbürger von Rehetobel die Änderung des Verrechnungssteuergesetzes abgelehnt. Das sind 65,2 Prozent. Rehetobel hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","A Rehetobel, les habitants sont défavorables à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 65,2 pour cent de non. Rehetobel a rejeté la loi, tout comme son canton.","Con il 65,2 percento di ""no"", i cittadini del comune di Rehetobel hanno respinto la modifica della legge sull'imposta preventiva. Il comune di Rehetobel bocciando la legge si è espresso come il suo cantone."
3035,53.3,53.3,46.7,"Reute AR","Reute (AR)","Reute AR","53,3 Prozent der Stimmbürgerinnen und Stimmbürger von Reute AR haben sich für die Änderung des Verrechnungssteuergesetzes ausgesprochen. Reute AR hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Reute (AR), les habitants disent oui à 53,3 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations. Reute (AR) a approuvé la loi, contrairement à son canton.","Nel comune di Reute AR la modifica della legge sull'imposta preventiva è stata approvata con il 53,3 percento dei voti. Il comune di Reute AR approvando la legge è andato controcorrente rispetto al suo cantone."
3036,28.9,28.9,71.1,"Wald AR","Wald (AR)","Wald AR","Keine Mehrheit für die Änderung des Verrechnungssteuergesetzes in Wald AR: Die Vorlage ist mit 71,1 Prozent gescheitert. Wald AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","C'est non à 71,1 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations à Wald (AR). Wald (AR) a rejeté la loi, tout comme son canton.","Da Wald AR è arrivato un ""no"" alle urne per la modifica della legge sull'imposta preventiva. I cittadini hanno bocciato il testo con il 71,1 percento dei voti. Il comune di Wald AR bocciando la legge si è espresso come il suo cantone."
3037,19.5,19.5,80.5,"Walzenhausen AR","Walzenhausen (AR)","Walzenhausen AR","80,5 Prozent der Stimmbürgerinnen und Stimmbürger von Walzenhausen haben sich gegen die Änderung des Verrechnungssteuergesetzes ausgesprochen. Walzenhausen hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","A Walzenhausen, les habitants disent non à 80,5 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations. Walzenhausen a rejeté la loi, tout comme son canton.","I cittadini di Walzenhausen si sono espressi contro la modifica della legge sull'imposta preventiva. Il testo è stato respinto con il 80,5 percento dei voti. Il comune di Walzenhausen bocciando la legge si è espresso come il suo cantone."
3038,19.5,19.5,80.5,"Wolfhalden AR","Wolfhalden (AR)","Wolfhalden AR","In Wolfhalden hat die Änderung des Verrechnungssteuergesetzes keine Mehrheit gefunden: 80,5 Prozent haben die Vorlage abgelehnt. Wolfhalden hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","La suppression de l'impôt anticipé sur les intérêts des nouvelles obligations échoue à Wolfhalden avec 80,5 pour cent de non. Wolfhalden a rejeté la loi, tout comme son canton.","A Wolfhalden i cittadini hanno respinto, con il 80,5 percento dei voti, la modifica della legge sull'imposta preventiva. Il comune di Wolfhalden bocciando la legge si è espresso come il suo cantone."
3101,52.5,52.5,47.5,"Appenzell AI","Appenzell (AI)","Appenzello AI","Mit 1'857 Ja zu 1'678 Nein hat sich Appenzell für die Änderung des Verrechnungssteuergesetzes ausgesprochen. Das entspricht 52,5 Prozent. Appenzell hat damit anders abgestimmt als der Kanton Appenzell Innerrhoden, der die Vorlage abgelehnt hat.","Les habitants d'Appenzell approuvent la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 52,5 pour cent de oui. Appenzell a approuvé la loi, contrairement à son canton.","Sì alla modifica della legge sull'imposta preventiva nel comune di Appenzello: i cittadini hanno approvato il testo con il 52,5 percento dei voti. Il comune di Appenzello approvando la legge è andato controcorrente rispetto al suo cantone."
3102,87,87,13,"Gonten AI","Gonten (AI)","Gonten AI","87 Prozent der Stimmbürgerinnen und Stimmbürger in Gonten haben Ja gesagt zur Änderung des Verrechnungssteuergesetzes. Gonten hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Appenzell Innerrhoden.","C'est oui à 87 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations à Gonten. Le plus fort pourcentage de oui du canton d'Appenzell Rhodes-Intérieures a été obtenu à Gonten.","Con il 87 percento di ""sì"", i cittadini del comune di Gonten hanno accolto la modifica della legge sull'imposta preventiva. Gonten ha così ottenuto la più alta percentuale di ""sì"" nel canton Appenzello Interno."
3104,77.9,77.9,22.1,"Schlatt-Haslen AI","Schlatt-Haslen (AI)","Schlatt-Haslen AI","Die Änderung des Verrechnungssteuergesetzes ist in Schlatt-Haslen mit 77,9 Prozent der Stimmen angenommen worden. Schlatt-Haslen hat damit anders abgestimmt als der Kanton Appenzell Innerrhoden, der die Vorlage abgelehnt hat.","A Schlatt-Haslen, les habitants sont favorables à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 77,9 pour cent de oui. Schlatt-Haslen a approuvé la loi, contrairement à son canton.","I cittadini di Schlatt-Haslen si sono espressi a favore della modifica della legge sull'imposta preventiva. Il testo è stato approvato con il 77,9 percento dei voti. Il comune di Schlatt-Haslen approvando la legge è andato controcorrente rispetto al suo cantone."
3111,4.2,4.2,95.8,"Oberegg AI","Oberegg (AI)","Oberegg AI","Mit 8'204 Nein zu 356 Ja haben die Stimmbürgerinnen und Stimmbürger von Oberegg die Änderung des Verrechnungssteuergesetzes abgelehnt. Das sind 95,8 Prozent. Oberegg hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Appenzell Innerrhoden.","A Oberegg, les habitants sont défavorables à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 95,8 pour cent de non. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Intérieures a été obtenu à Oberegg.","Con il 95,8 percento di ""no"", i cittadini del comune di Oberegg hanno respinto la modifica della legge sull'imposta preventiva. Oberegg ha così ottenuto la più alta percentuale di ""no"" nel canton Appenzello Interno."
3112,59.7,59.7,40.3,"Schwende-Rüti AI","Schwende-Rüti (AI)","Schwende-Rüti AI","Schwende-Rüti hat der Änderung des Verrechnungssteuergesetzes mit 7'588 Ja- zu 5'125 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 59,7 Prozent. Schwende-Rüti hat damit anders abgestimmt als der Kanton Appenzell Innerrhoden, der die Vorlage abgelehnt hat.","La suppression l'impôt anticipé sur les intérêts des nouvelles obligations passe la rampe à Schwende-Rüti avec 59,7 pour cent de oui. Schwende-Rüti a approuvé la loi, contrairement à son canton.","Da Schwende-Rüti è arrivato un ""sì"" alle urne per la modifica della legge sull'imposta preventiva. I cittadini hanno accolto il testo con il 59,7 percento dei voti. Il comune di Schwende-Rüti approvando la legge è andato controcorrente rispetto al suo cantone."
3201,44.9,44.9,55.1,"Häggenschwil SG","Häggenschwil (SG)","Häggenschwil SG","Häggenschwil hat die Änderung des Verrechnungssteuergesetzes mit 55,1 Prozent Nein-Stimmen verworfen. Häggenschwil hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage angenommen hat.","La suppression de l'impôt anticipé sur les intérêts des nouvelles obligations ne passe pas la rampe à Häggenschwil avec 55,1 pour cent de non. Häggenschwil a rejeté la loi, contrairement à son canton.","Nel comune di Häggenschwil la modifica della legge sull'imposta preventiva è stata respinta con il 55,1 percento dei voti. Il comune di Häggenschwil respingendo la legge è andato controcorrente rispetto al suo cantone."
3202,68.3,68.3,31.7,"Muolen SG","Muolen (SG)","Muolen SG","Mit 68,3 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Muolen die Änderung des Verrechnungssteuergesetzes befürwortet. Muolen hat damit gleich wie der Kanton St. Gallen Ja gesagt zu dieser Vorlage.","Les habitants de Muolen acceptent de supprimer l'impôt anticipé sur les intérêts des nouvelles obligations avec 68,3 pour cent de oui. Muolen a approuvé la loi, tout comme son canton.","Nel comune di Muolen la modifica della legge sull'imposta preventiva è stata accettata con il 68,3 percento dei voti. Il comune di Muolen approvando la legge si è espresso come il suo cantone."
3203,28.2,28.2,71.8,"St. Gallen SG","Saint-Gall (SG)","San Gallo SG","71,8 der Stimmbürgerinnen und Stimmbürger von St. Gallen haben die Änderung des Verrechnungssteuergesetzes abgelehnt. St. Gallen hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage angenommen hat.","Les habitants de Saint-Gall s'opposent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 71,8 pour cent de non. Saint-Gall a rejeté la loi, contrairement à son canton.","No alla modifica della legge sull'imposta preventiva nel comune di San Gallo: i cittadini hanno bocciato il testo con il 71,8 percento dei voti. Il comune di San Gallo respingendo la legge è andato controcorrente rispetto al suo cantone."
3204,38.3,38.3,61.7,"Wittenbach SG","Wittenbach (SG)","Wittenbach SG","Wittenbach hat die Änderung des Verrechnungssteuergesetzes mit 61,7 Prozent Nein-Stimmen verworfen. Wittenbach hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage angenommen hat.","La suppression de l'impôt anticipé sur les intérêts des nouvelles obligations ne passe pas la rampe à Wittenbach avec 61,7 pour cent de non. Wittenbach a rejeté la loi, contrairement à son canton.","Nel comune di Wittenbach la modifica della legge sull'imposta preventiva è stata respinta con il 61,7 percento dei voti. Il comune di Wittenbach respingendo la legge è andato controcorrente rispetto al suo cantone."
3211,4.3,4.3,95.7,"Berg SG","Berg (SG)","Berg SG","Berg SG hat die Änderung des Verrechnungssteuergesetzes mit 95,7 Prozent Nein verworfen. Berg SG hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage angenommen hat.","Les habitants de Berg (SG) rejettent la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 95,7 pour cent de non. Berg (SG) a rejeté la loi, contrairement à son canton.","Nel comune di Berg SG la modifica della legge sull'imposta preventiva è stata bocciata con il 95,7 percento dei voti. Il comune di Berg SG respingendo la legge è andato controcorrente rispetto al suo cantone."
3212,55.2,55.2,44.8,"Eggersriet SG","Eggersriet (SG)","Eggersriet SG","Ja zur Änderung des Verrechnungssteuergesetzes in Eggersriet. Die Gemeinde hat die Vorlage mit 55,2 Prozent der Stimmen angenommen. Eggersriet hat damit gleich wie der Kanton St. Gallen Ja gesagt zu dieser Vorlage.","Les électeurs d'Eggersriet valident la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 55,2 pour cent de oui. Eggersriet a approuvé la loi, tout comme son canton.","A Eggersriet i cittadini hanno accolto, con il 55,2 percento dei voti, la modifica della legge sull'imposta preventiva. Il comune di Eggersriet approvando la legge si è espresso come il suo cantone."
3213,96.9,96.9,3.1,"Goldach SG","Goldach (SG)","Goldach SG","96,9 Prozent der Stimmbürgerinnen und Stimmbürger in Goldach haben Ja gesagt zur Änderung des Verrechnungssteuergesetzes. Goldach hat damit gleich wie der Kanton St. Gallen Ja gesagt zu dieser Vorlage.","C'est oui à 96,9 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations à Goldach. Goldach a approuvé la loi, tout comme son canton.","Con il 96,9 percento di ""sì"", i cittadini del comune di Goldach hanno accolto la modifica della legge sull'imposta preventiva. Il comune di Goldach approvando la legge si è espresso come il suo cantone."
3214,81.4,81.4,18.6,"Mörschwil SG","Mörschwil (SG)","Mörschwil SG","Mit 2'045 Ja zu 468 Nein hat sich Mörschwil für die Änderung des Verrechnungssteuergesetzes ausgesprochen. Das entspricht 81,4 Prozent. Mörschwil hat damit gleich wie der Kanton St. Gallen Ja gesagt zu dieser Vorlage.","Les habitants de Mörschwil approuvent la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 81,4 pour cent de oui. Mörschwil a approuvé la loi, tout comme son canton.","Sì alla modifica della legge sull'imposta preventiva nel comune di Mörschwil: i cittadini hanno approvato il testo con il 81,4 percento dei voti. Il comune di Mörschwil approvando la legge si è espresso come il suo cantone."
3215,25.9,25.9,74.1,"Rorschach SG","Rorschach (SG)","Rorschach SG","Keine Mehrheit für die Änderung des Verrechnungssteuergesetzes in Rorschach: Die Vorlage ist mit 74,1 Prozent gescheitert. Rorschach hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage angenommen hat.","C'est non à 74,1 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations à Rorschach. Rorschach a rejeté la loi, contrairement à son canton.","Da Rorschach è arrivato un ""no"" alle urne per la modifica della legge sull'imposta preventiva. I cittadini hanno bocciato il testo con il 74,1 percento dei voti. Il comune di Rorschach respingendo la legge è andato controcorrente rispetto al suo cantone."
3216,35.2,35.2,64.8,"Rorschacherberg SG","Rorschacherberg (SG)","Rorschacherberg SG","In Rorschacherberg hat die Änderung des Verrechnungssteuergesetzes keine Mehrheit gefunden: 64,8 Prozent haben die Vorlage abgelehnt. Rorschacherberg hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage angenommen hat.","La suppression de l'impôt anticipé sur les intérêts des nouvelles obligations échoue à Rorschacherberg avec 64,8 pour cent de non. Rorschacherberg a rejeté la loi, contrairement à son canton.","A Rorschacherberg i cittadini hanno respinto, con il 64,8 percento dei voti, la modifica della legge sull'imposta preventiva. Il comune di Rorschacherberg respingendo la legge è andato controcorrente rispetto al suo cantone."
3217,42.9,42.9,57.1,"Steinach SG","Steinach (SG)","Steinach SG","Steinach hat die Änderung des Verrechnungssteuergesetzes mit 57,1 Prozent Nein-Stimmen verworfen. Steinach hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage angenommen hat.","La suppression de l'impôt anticipé sur les intérêts des nouvelles obligations ne passe pas la rampe à Steinach avec 57,1 pour cent de non. Steinach a rejeté la loi, contrairement à son canton.","Nel comune di Steinach la modifica della legge sull'imposta preventiva è stata respinta con il 57,1 percento dei voti. Il comune di Steinach respingendo la legge è andato controcorrente rispetto al suo cantone."
3218,72.7,72.7,27.3,"Tübach SG","Tübach (SG)","Tübach SG","Tübach hat der Änderung des Verrechnungssteuergesetzes mit 6'551 Ja- zu 2'463 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 72,7 Prozent. Tübach hat damit gleich wie der Kanton St. Gallen Ja gesagt zu dieser Vorlage.","La suppression l'impôt anticipé sur les intérêts des nouvelles obligations passe la rampe à Tübach avec 72,7 pour cent de oui. Tübach a approuvé la loi, tout comme son canton.","Da Tübach è arrivato un ""sì"" alle urne per la modifica della legge sull'imposta preventiva. I cittadini hanno accolto il testo con il 72,7 percento dei voti. Il comune di Tübach approvando la legge si è espresso come il suo cantone."
3219,73.3,73.3,26.7,"Untereggen SG","Untereggen (SG)","Untereggen SG","Ja zur Änderung des Verrechnungssteuergesetzes in Untereggen. Die Gemeinde hat die Vorlage mit 73,3 Prozent der Stimmen angenommen. Untereggen hat damit gleich wie der Kanton St. Gallen Ja gesagt zu dieser Vorlage.","Les électeurs d'Untereggen valident la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 73,3 pour cent de oui. Untereggen a approuvé la loi, tout comme son canton.","A Untereggen i cittadini hanno accolto, con il 73,3 percento dei voti, la modifica della legge sull'imposta preventiva. Il comune di Untereggen approvando la legge si è espresso come il suo cantone."
3231,44.8,44.8,55.2,"Au SG","Au (SG)","Au SG","Mit 4'359 Nein zu 3'538 Ja haben die Stimmbürgerinnen und Stimmbürger von Au SG die Änderung des Verrechnungssteuergesetzes abgelehnt. Das sind 55,2 Prozent. Au SG hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage angenommen hat.","A Au (SG), les habitants sont défavorables à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 55,2 pour cent de non. Au (SG) a rejeté la loi, contrairement à son canton.","Con il 55,2 percento di ""no"", i cittadini del comune di Au SG hanno respinto la modifica della legge sull'imposta preventiva. Il comune di Au SG respingendo la legge è andato controcorrente rispetto al suo cantone."
3232,33.2,33.2,66.8,"Balgach SG","Balgach (SG)","Balgach SG","Keine Mehrheit für die Änderung des Verrechnungssteuergesetzes in Balgach: Die Vorlage ist mit 66,8 Prozent gescheitert. Balgach hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage angenommen hat.","C'est non à 66,8 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations à Balgach. Balgach a rejeté la loi, contrairement à son canton.","Da Balgach è arrivato un ""no"" alle urne per la modifica della legge sull'imposta preventiva. I cittadini hanno bocciato il testo con il 66,8 percento dei voti. Il comune di Balgach respingendo la legge è andato controcorrente rispetto al suo cantone."
3233,33.1,33.1,66.9,"Berneck SG","Berneck (SG)","Berneck SG","66,9 Prozent der Stimmbürgerinnen und Stimmbürger von Berneck haben sich gegen die Änderung des Verrechnungssteuergesetzes ausgesprochen. Berneck hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage angenommen hat.","A Berneck, les habitants disent non à 66,9 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations. Berneck a rejeté la loi, contrairement à son canton.","I cittadini di Berneck si sono espressi contro la modifica della legge sull'imposta preventiva. Il testo è stato respinto con il 66,9 percento dei voti. Il comune di Berneck respingendo la legge è andato controcorrente rispetto al suo cantone."
