"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,69.4,69.4,30.6,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","Ja zur Erhöhung des Frauenrentenalters auf 65 in Ottenbach mit 69,4 Prozent. Weil die Gemeinde die Erhöhung der Mehrwertsteuer aber mit 50,4 Prozent Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Ottenbach damit trotzdem gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Ottenbach eine Rentenreform mit 51,3 Prozent Nein-Stimmen abgelehnt.","Les habitants d'Ottenbach approuvent la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 69,4 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a par contre été refusée avec 50,4 pour cent de non. Les citoyens d'Ottenbach avaient déjà refusé la précédente révision de l'AVS en 2017.","Sì all'aumento dell'età pensionabile delle donne a 65 anni nel comune di Ottenbach: i cittadini hanno approvato il testo con il 69,4 percento dei voti. La seconda proposta concernente l'AVS è stata invece respinta con il 49,6 percento dei voti. A Ottenbach come nel 2017 gli elettroi hanno detto no - con il 51,3 percento dei voti – alla riforma dell'AVS."
12,62.3,62.3,37.7,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Ja zur Erhöhung des Frauenrentenalters auf 65 in Rifferswil mit 62,3 Prozent. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 71,8 Prozent zugestimmt hat, ist die AHV-Reform in Rifferswil damit angenommen worden. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Rifferswil der Rentenreform mit 57,7 Prozent zugestimmt.","Les habitants de Rifferswil approuvent la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 62,3 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 71,8 pour cent des voix. Les électeurs de Rifferswil avaient déjà voté oui à la précédente réforme de l'AVS en 2017.","Sì all'aumento dell'età pensionabile delle donne a 65 anni nel comune di Rifferswil: i cittadini hanno approvato il testo con il 62,3 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 71,8 percento dei voti. A Rifferswil come nel 2017 gli elettori hanno detto sì - con il 57,7 percento dei voti – alla riforma dell'AVS."
13,4.2,4.2,95.8,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Nein zur Erhöhung des Frauenrentenalters auf 65 in Stallikon. Die Gemeinde hat das Volksbegehren mit 95,8 Prozent abgelehnt. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 74,1 Prozent Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Stallikon damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Stallikon eine Rentenreform mit 55,8 Prozent Nein-Stimmen abgelehnt.","A Stallikon, les habitants disent non à 95,8 pour cent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 74,1 pour cent de non. Les citoyens de Stallikon avaient déjà refusé la précédente révision de l'AVS en 2017.","Nel comune di Stallikon l'aumento dell'età pensionabile delle donne a 65 anni è stato respinto con il 95,8 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 25,9 percento dei voti. A Stallikon come nel 2017 gli elettroi hanno detto no - con il 55,8 percento dei voti – alla riforma dell'AVS."
14,93.6,93.6,6.4,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Wettswil am Albis hat der Erhöhung des Frauenrentenalters auf 65 mit 93,6 Prozent  zugestimmt. Weil die Gemeinde die Erhöhung der Mehrwertsteuer aber mit 54,8 Prozent Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Wettswil am Albis damit trotzdem gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Wettswil am Albis eine Rentenreform mit 52,3 Prozent Nein-Stimmen abgelehnt.","Les habitants de Wettswil am Albis acceptent la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 93,6 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a par contre été refusée avec 54,8 pour cent de non. Les citoyens de Wettswil am Albis avaient déjà refusé la précédente révision de l'AVS en 2017.","Nel comune di Wettswil am Albis l'aumento dell'età pensionabile delle donne a 65 anni è stato accettato con il 93,6 percento dei voti. La seconda proposta concernente l'AVS è stata invece respinta con il 45,2 percento dei voti. A Wettswil am Albis come nel 2017 gli elettroi hanno detto no - con il 52,3 percento dei voti – alla riforma dell'AVS."
21,38.2,38.2,61.8,"Adlikon ZH","Adlikon (ZH)","Adlikon ZH","61,8 Prozent Nein zur Erhöhung des Frauenrentenalters auf 65 in Adlikon. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 66,6 Prozent Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Adlikon damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Adlikon eine Rentenreform mit 65 Prozent Nein-Stimmen abgelehnt.","La réforme de l'AVS, qui prévoit de relever d'un an l'âge du départ à la retraite des femmes, échoue à Adlikon avec 61,8 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 66,6 pour cent de non. Les citoyens d'Adlikon avaient déjà refusé la précédente révision de l'AVS en 2017.","A Adlikon i cittadini hanno respinto, con il 61,8 percento dei voti, l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata respinta con il 33,4 percento dei voti. A Adlikon come nel 2017 gli elettroi hanno detto no - con il 65 percento dei voti – alla riforma dell'AVS."
22,71.6,71.6,28.4,"Benken ZH","Benken (ZH)","Benken ZH","71,6 Prozent in Benken ZH sagen Ja zur Erhöhung des Frauenrentenalters auf 65 . Weil die Gemeinde die Erhöhung der Mehrwertsteuer aber mit 56,7 Prozent Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Benken ZH damit trotzdem gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Benken ZH eine Rentenreform mit 65,8 Prozent Nein-Stimmen abgelehnt.","La réforme de l'AVS, qui prévoit de relever l'âge du départ à la retraite des femmes, passe la rampe à Benken (ZH) avec 71,6 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a par contre été refusée avec 56,7 pour cent de non. Les citoyens de Benken (ZH) avaient déjà refusé la précédente révision de l'AVS en 2017.","Da Benken ZH è arrivato un ""sì"" alle urne per l'aumento dell'età pensionabile delle donne a 65 anni. I cittadini hanno accolto il testo con il 71,6 percento dei voti. La seconda proposta concernente l'AVS è stata invece respinta con il 43,3 percento dei voti. A Benken ZH come nel 2017 gli elettroi hanno detto no - con il 65,8 percento dei voti – alla riforma dell'AVS."
23,33.9,33.9,66.1,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","Keine Mehrheit für die Erhöhung des Frauenrentenalters auf 65 in Berg am Irchel: Mit 66,1 Prozent hat die Gemeinde die Vorlage verworfen. Obwohl die Gemeinde der Erhöhung der Mehrwertsteuer mit 51,3 Prozent angenommen hat, ist die AHV-Reform in Berg am Irchel damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Berg am Irchel eine Rentenreform mit 60,2 Prozent Nein-Stimmen abgelehnt.","C'est non à 66,1 pour cent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, à Berg am Irchel. Si cette proposition a été refusée, l'autre concernant la révision de l'AVS a été acceptée ce dimanche avec 51,3 pour cent des suffrages. Les citoyens de Berg am Irchel avaient déjà refusé la précédente révision de l'AVS en 2017.","Con il 66,1 percento di ""no"", i cittadini del comune di Berg am Irchel hanno bocciato l'aumento dell'età pensionabile delle donne a 65 anni. La seconda proposta concernente l'AVS è stata invece accettata con il 51,3 percento dei voti. A Berg am Irchel come nel 2017 gli elettroi hanno detto no - con il 60,2 percento dei voti – alla riforma dell'AVS."
24,26.9,26.9,73.1,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","73,1 Prozent Nein zur Erhöhung des Frauenrentenalters auf 65 in Buch am Irchel. Obwohl die Gemeinde der Erhöhung der Mehrwertsteuer mit 69,7 Prozent angenommen hat, ist die AHV-Reform in Buch am Irchel damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Buch am Irchel eine Rentenreform mit 57,9 Prozent Nein-Stimmen abgelehnt.","La réforme de l'AVS, qui prévoit de relever d'un an l'âge du départ à la retraite des femmes, échoue à Buch am Irchel avec 73,1 pour cent de non. Si cette proposition a été refusée, l'autre concernant la révision de l'AVS a été acceptée ce dimanche avec 69,7 pour cent des suffrages. Les citoyens de Buch am Irchel avaient déjà refusé la précédente révision de l'AVS en 2017.","A Buch am Irchel i cittadini hanno respinto, con il 73,1 percento dei voti, l'aumento dell'età pensionabile delle donne a 65 anni. La seconda proposta concernente l'AVS è stata invece accettata con il 69,7 percento dei voti. A Buch am Irchel come nel 2017 gli elettroi hanno detto no - con il 57,9 percento dei voti – alla riforma dell'AVS."
25,61.8,61.8,38.2,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","61,8 Prozent der Stimmbürgerinnen und Stimmbürger von Dachsen haben die Erhöhung des Frauenrentenalters auf 65 angenommen. Weil die Gemeinde die Erhöhung der Mehrwertsteuer aber mit 77,3 Prozent Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Dachsen damit trotzdem gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Dachsen eine Rentenreform mit 52,7 Prozent Nein-Stimmen abgelehnt.","Les électeurs de Dachsen valident la révision de l'AVS, qui prévoit de relever l'âge du départ à la retraite des femmes, avec 61,8 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a par contre été refusée avec 77,3 pour cent de non. Les citoyens de Dachsen avaient déjà refusé la précédente révision de l'AVS en 2017.","A Dachsen i cittadini hanno accolto, con il 61,8 percento dei voti, l'aumento dell'età pensionabile delle donne a 65 anni. La seconda proposta concernente l'AVS è stata invece respinta con il 22,7 percento dei voti. A Dachsen come nel 2017 gli elettroi hanno detto no - con il 52,7 percento dei voti – alla riforma dell'AVS."
26,28.5,28.5,71.5,"Dorf ZH","Dorf (ZH)","Dorf ZH","In Dorf hat die Stimmbevölkerung die Erhöhung des Frauenrentenalters auf 65 mit 71,5 Prozent abgelehnt. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 55,6 Prozent Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Dorf damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Dorf eine Rentenreform mit 66,5 Prozent Nein-Stimmen abgelehnt.","A Dorf, les habitants sont défavorables à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 71,5 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 55,6 pour cent de non. Les citoyens de Dorf avaient déjà refusé la précédente révision de l'AVS en 2017.","I cittadini di Dorf si sono opposti all'aumento dell'età pensionabile delle donne a 65 anni. Il testo è stato respinto con il 71,5 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 44,4 percento dei voti. A Dorf come nel 2017 gli elettroi hanno detto no - con il 66,5 percento dei voti – alla riforma dell'AVS."
27,42.4,42.4,57.6,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","Keine Mehrheit für die Erhöhung des Frauenrentenalters auf 65 in Feuerthalen: Mit 57,6 Prozent hat die Gemeinde die Vorlage verworfen. Obwohl die Gemeinde der Erhöhung der Mehrwertsteuer mit 62,4 Prozent angenommen hat, ist die AHV-Reform in Feuerthalen damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Feuerthalen eine Rentenreform mit 52 Prozent Nein-Stimmen abgelehnt.","C'est non à 57,6 pour cent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, à Feuerthalen. Si cette proposition a été refusée, l'autre concernant la révision de l'AVS a été acceptée ce dimanche avec 62,4 pour cent des suffrages. Les citoyens de Feuerthalen avaient déjà refusé la précédente révision de l'AVS en 2017.","Con il 57,6 percento di ""no"", i cittadini del comune di Feuerthalen hanno bocciato l'aumento dell'età pensionabile delle donne a 65 anni. La seconda proposta concernente l'AVS è stata invece accettata con il 62,4 percento dei voti. A Feuerthalen come nel 2017 gli elettroi hanno detto no - con il 52 percento dei voti – alla riforma dell'AVS."
28,31,31,69,"Flaach ZH","Flaach (ZH)","Flaach ZH","In Flaach hat die Erhöhung des Frauenrentenalters auf 65 keine Mehrheit gefunden. Auf 69 Prozent der abgegebenen Stimmzettel stand ein Nein. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 61,1 Prozent Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Flaach damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Flaach eine Rentenreform mit 61,9 Prozent Nein-Stimmen abgelehnt.","Les habitants de Flaach rejettent la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 69 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 61,1 pour cent de non. Les citoyens de Flaach avaient déjà refusé la précédente révision de l'AVS en 2017.","Nel comune di Flaach l'aumento dell'età pensionabile delle donne a 65 anni è stato bocciato con il 69 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 38,9 percento dei voti. A Flaach come nel 2017 gli elettroi hanno detto no - con il 61,9 percento dei voti – alla riforma dell'AVS."
29,52.2,52.2,47.8,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","52,2 Prozent der Abstimmenden in der Gemeinde Flurlingen haben Ja gesagt zur Erhöhung des Frauenrentenalters auf 65. Weil die Gemeinde die Erhöhung der Mehrwertsteuer aber mit 76,2 Prozent Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Flurlingen damit trotzdem gescheitert. Damit hat in Flurlingen im Vergleich zur letzten AHV-Abstimmung im Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 53,5 Prozent ein Ja in die Urne gelegt.","C'est oui à 52,2 pour cent à la réforme de l'AVS à Flurlingen. Les femmes partiront à la retraite à l'âge de auf 65 ans. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a par contre été refusée avec 76,2 pour cent de non. Flurlingen avait accepté la précédente révision en 2017. Elle dit non cette fois-ci.","Con il 52,2 percento di ""sì"", i cittadini del comune di Flurlingen hanno accolto l'aumento dell'età pensionabile delle donne a 65 anni. La seconda proposta concernente l'AVS è stata invece respinta con il 23,8 percento dei voti. Flurlingen ha cambiato fazione: nel 2017 era a favore della riforma AVS, mentre ora la boccia."
