"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,29.1,29.1,70.9,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","70,9 Prozent der Stimmbürgerinnen und Stimmbürger von Ottenbach sagen Nein zur Massentierhaltungsinitiative. Ottenbach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants d'Ottenbach s'opposent à l'initiative ""Non à l’élevage intensif en Suisse"" avec 70,9 pour cent de non. Ottenbach a rejeté l'initiative, contrairement à son canton.","No all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Ottenbach: i cittadini hanno bocciato il testo con il 70,9 percento dei voti. Il comune di Ottenbach respingendo il testo è andato controcorrente rispetto al suo cantone."
12,32.5,32.5,67.5,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","67,5 Prozent der Stimmbürgerinnen und Stimmbürger von Rifferswil sagen Nein zur Massentierhaltungsinitiative. Rifferswil hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants de Rifferswil s'opposent à l'initiative ""Non à l’élevage intensif en Suisse"" avec 67,5 pour cent de non. Rifferswil a rejeté l'initiative, contrairement à son canton.","No all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Rifferswil: i cittadini hanno bocciato il testo con il 67,5 percento dei voti. Il comune di Rifferswil respingendo il testo è andato controcorrente rispetto al suo cantone."
13,38.3,38.3,61.7,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Nein zur Massentierhaltungsinitiative in Stallikon mit 61,7 Prozent Ablehnung. Stallikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Stallikon, les habitants disent non à 61,7 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"". Stallikon a rejeté l'initiative, contrairement à son canton.","Nel comune di Stallikon l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"" è stata respinta con il 61,7 percento dei voti. Il comune di Stallikon respingendo il testo è andato controcorrente rispetto al suo cantone."
14,43,43,57,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","In Wettswil am Albis hat die Massentierhaltungsinitiative keine Mehrheit gefunden. Auf 57 Prozent der abgegebenen Stimmzettel stand ein Nein. Wettswil am Albis hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants de Wettswil am Albis rejettent l'initiative ""Non à l’élevage intensif en Suisse"" avec 57 pour cent de non. Wettswil am Albis a rejeté l'initiative, contrairement à son canton.","Nel comune di Wettswil am Albis l'Iniziativa ""No all'allevamento intensivo in Svizzera"" è stata bocciata con il 57 percento dei voti. Il comune di Wettswil am Albis respingendo il testo è andato controcorrente rispetto al suo cantone."
1001,10.2,10.2,89.8,"Doppleschwand LU","Doppleschwand (LU)","Doppleschwand LU","Nein zur Massentierhaltungsinitiative in Doppleschwand: Mit 89,8 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Doppleschwand hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" échoue à Doppleschwand avec 89,8 pour cent des suffrages. Doppleschwand a rejeté l'initiative, contrairement à son canton.","A Doppleschwand i cittadini hanno respinto, con il 89,8 percento dei voti, l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il comune di Doppleschwand respingendo il testo è andato controcorrente rispetto al suo cantone."
1002,53.4,53.4,46.6,"Entlebuch LU","Entlebuch (LU)","Entlebuch LU","In Entlebuch hat die Stimmbevölkerung der Massentierhaltungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 53,4 Prozent angenommen. Entlebuch hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Entlebuch, les habitants sont favorables à l'initiative ""Non à l’élevage intensif en Suisse"" avec 53,4 pour cent des suffrages. Entlebuch a approuvé l'initiative, tout comme son canton.","I cittadini di Entlebuch si sono espressi a favore dell'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il testo è stato approvato con il 53,4 percento dei voti. Il comune di Entlebuch approvando il testo si è espresso come il suo cantone."
1004,74.6,74.6,25.4,"Flühli LU","Flühli (LU)","Flühli LU","Die Gemeinde Flühli hat die Massentierhaltungsinitiative mit 74,6 Prozent angenommen. Flühli hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Flühli, les habitants disent oui à 74,6 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"". Flühli a approuvé l'initiative, tout comme son canton.","Nel comune di Flühli l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"" è stata approvata con il 74,6 percento dei voti. Il comune di Flühli approvando il testo si è espresso come il suo cantone."
1005,12.1,12.1,87.9,"Hasle LU","Hasle (LU)","Hasle LU","87,9 Prozent der Stimmbürgerinnen und Stimmbürger von Hasle LU sagen Nein zur Massentierhaltungsinitiative. Hasle LU hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Les habitants de Hasle (LU) s'opposent à l'initiative ""Non à l’élevage intensif en Suisse"" avec 87,9 pour cent de non. Hasle (LU) a rejeté l'initiative, contrairement à son canton.","No all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Hasle LU: i cittadini hanno bocciato il testo con il 87,9 percento dei voti. Il comune di Hasle LU respingendo il testo è andato controcorrente rispetto al suo cantone."
1007,53.9,53.9,46.1,"Romoos LU","Romoos (LU)","Romoos LU","Die Gemeinde Romoos hat die Massentierhaltungsinitiative mit 53,9 Prozent angenommen. Romoos hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Romoos, les habitants disent oui à 53,9 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"". Romoos a approuvé l'initiative, tout comme son canton.","Nel comune di Romoos l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"" è stata approvata con il 53,9 percento dei voti. Il comune di Romoos approvando il testo si è espresso come il suo cantone."
1008,56.6,56.6,43.4,"Schüpfheim LU","Schüpfheim (LU)","Schüpfheim LU","Ja zur Massentierhaltungsinitiative in Schüpfheim. Die Gemeinde hat das Volksbegehren mit 56,6 Prozent der Stimmen angenommen. Schüpfheim hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","L'initiative ""Non à l’élevage intensif en Suisse"" passe la rampe à Schüpfheim avec 56,6 pour cent de oui. Schüpfheim a approuvé l'initiative, tout comme son canton.","Da Schüpfheim è arrivato un ""sì"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno accolto il testo con il 56,6 percento dei voti. Il comune di Schüpfheim approvando il testo si è espresso come il suo cantone."
1009,40.9,40.9,59.1,"Werthenstein LU","Werthenstein (LU)","Werthenstein LU","In Werthenstein hat die Stimmbevölkerung die Massentierhaltungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 59,1 Prozent verworfen. Werthenstein hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","A Werthenstein, les habitants sont défavorables à l'initiative ""Non à l’élevage intensif en Suisse"" avec 59,1 pour cent des voix. Werthenstein a rejeté l'initiative, contrairement à son canton.","I cittadini di Werthenstein si sono opposti all'iniziativa ""No all'allevamento intensivo in Svizzera"". Il testo è stato respinto con il 59,1 percento dei voti. Il comune di Werthenstein respingendo il testo è andato controcorrente rispetto al suo cantone."
1010,30.7,30.7,69.3,"Escholzmatt-Marbach LU","Escholzmatt-Marbach (LU)","Escholzmatt-Marbach LU","Escholzmatt-Marbach ist dagegen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Gemeinde hat die Massentierhaltungsinitiative mit 69,3 Prozent abgelehnt. Escholzmatt-Marbach hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" ne passe pas la rampe à Escholzmatt-Marbach avec 69,3 pour cent de non. Escholzmatt-Marbach a rejeté l'initiative, contrairement à son canton.","Da Escholzmatt-Marbach è arrivato un ""no"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno respinto il testo con il 69,3 percento dei voti. Il comune di Escholzmatt-Marbach respingendo il testo è andato controcorrente rispetto al suo cantone."
1021,72.1,72.1,27.9,"Aesch LU","Aesch (LU)","Aesch LU","Ja zur Massentierhaltungsinitiative in Aesch LU. Die Gemeinde hat das Volksbegehren mit 72,1 Prozent der Stimmen angenommen. Aesch LU hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","L'initiative ""Non à l’élevage intensif en Suisse"" passe la rampe à Aesch (LU) avec 72,1 pour cent de oui. Aesch (LU) a approuvé l'initiative, tout comme son canton.","Da Aesch LU è arrivato un ""sì"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno accolto il testo con il 72,1 percento dei voti. Il comune di Aesch LU approvando il testo si è espresso come il suo cantone."
1023,33.4,33.4,66.6,"Ballwil LU","Ballwil (LU)","Ballwil LU","Ballwil ist dagegen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Gemeinde hat die Massentierhaltungsinitiative mit 66,6 Prozent abgelehnt. Ballwil hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" ne passe pas la rampe à Ballwil avec 66,6 pour cent de non. Ballwil a rejeté l'initiative, contrairement à son canton.","Da Ballwil è arrivato un ""no"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno respinto il testo con il 66,6 percento dei voti. Il comune di Ballwil respingendo il testo è andato controcorrente rispetto al suo cantone."
1024,4.7,4.7,95.3,"Emmen LU","Emmen (LU)","Emmen LU","Keine Mehrheit für die Massentierhaltungsinitiative in Emmen: Mit 8'394 Nein-Stimmen zu 412 Ja-Stimmen oder 95,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Emmen hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","C'est non à 95,3 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Emmen. Emmen a rejeté l'initiative, contrairement à son canton.","Con il 95,3 percento di ""no"", i cittadini del comune di Emmen hanno bocciato l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Emmen respingendo il testo è andato controcorrente rispetto al suo cantone."
1025,56.6,56.6,43.4,"Ermensee LU","Ermensee (LU)","Ermensee LU","In Ermensee hat die Stimmbevölkerung der Massentierhaltungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 56,6 Prozent angenommen. Ermensee hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Ermensee, les habitants sont favorables à l'initiative ""Non à l’élevage intensif en Suisse"" avec 56,6 pour cent des suffrages. Ermensee a approuvé l'initiative, tout comme son canton.","I cittadini di Ermensee si sono espressi a favore dell'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il testo è stato approvato con il 56,6 percento dei voti. Il comune di Ermensee approvando il testo si è espresso come il suo cantone."
1026,44.4,44.4,55.6,"Eschenbach LU","Eschenbach (LU)","Eschenbach LU","Nein zur Massentierhaltungsinitiative in Eschenbach LU mit 55,6 Prozent Ablehnung. Eschenbach LU hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","A Eschenbach (LU), les habitants disent non à 55,6 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"". Eschenbach (LU) a rejeté l'initiative, contrairement à son canton.","Nel comune di Eschenbach LU l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"" è stata respinta con il 55,6 percento dei voti. Il comune di Eschenbach LU respingendo il testo è andato controcorrente rispetto al suo cantone."
1030,53.6,53.6,46.4,"Hitzkirch LU","Hitzkirch (LU)","Hitzkirch LU","Ja zur Massentierhaltungsinitiative in Hitzkirch: Mit 53,6 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Hitzkirch hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Hitzkirch approuvent l'initiative ""Non à l’élevage intensif en Suisse"" avec 53,6 pour cent des voix. Hitzkirch a approuvé l'initiative, tout comme son canton.","Sì all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Hitzkirch: i cittadini hanno approvato il testo con il 53,6 percento dei voti. Il comune di Hitzkirch approvando il testo si è espresso come il suo cantone."
1031,86.9,86.9,13.1,"Hochdorf LU","Hochdorf (LU)","Hochdorf LU","In Hochdorf hat die Stimmbevölkerung der Massentierhaltungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 86,9 Prozent angenommen. Hochdorf hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Hochdorf, les habitants sont favorables à l'initiative ""Non à l’élevage intensif en Suisse"" avec 86,9 pour cent des suffrages. Hochdorf a approuvé l'initiative, tout comme son canton.","I cittadini di Hochdorf si sono espressi a favore dell'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il testo è stato approvato con il 86,9 percento dei voti. Il comune di Hochdorf approvando il testo si è espresso come il suo cantone."
1032,40.1,40.1,59.9,"Hohenrain LU","Hohenrain (LU)","Hohenrain LU","Hohenrain ist dagegen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Gemeinde hat die Massentierhaltungsinitiative mit 59,9 Prozent abgelehnt. Hohenrain hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" ne passe pas la rampe à Hohenrain avec 59,9 pour cent de non. Hohenrain a rejeté l'initiative, contrairement à son canton.","Da Hohenrain è arrivato un ""no"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno respinto il testo con il 59,9 percento dei voti. Il comune di Hohenrain respingendo il testo è andato controcorrente rispetto al suo cantone."
1033,66.3,66.3,33.7,"Inwil LU","Inwil (LU)","Inwil LU","Die Gemeinde Inwil hat die Massentierhaltungsinitiative mit 66,3 Prozent Ja-Stimmen angenommen. Inwil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants d'Inwil acceptent l'initiative ""Non à l’élevage intensif en Suisse"" avec 66,3 pour cent de oui. Inwil a approuvé l'initiative, tout comme son canton.","Nel comune di Inwil l'Iniziativa ""No all'allevamento intensivo in Svizzera"" è stata accettata con il 66,3 percento dei voti. Il comune di Inwil approvando il testo si è espresso come il suo cantone."
1037,44.1,44.1,55.9,"Rain LU","Rain (LU)","Rain LU","In Rain hat die Massentierhaltungsinitiative keine Mehrheit gefunden. Auf 55,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Rain hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Les habitants de Rain rejettent l'initiative ""Non à l’élevage intensif en Suisse"" avec 55,9 pour cent de non. Rain a rejeté l'initiative, contrairement à son canton.","Nel comune di Rain l'Iniziativa ""No all'allevamento intensivo in Svizzera"" è stata bocciata con il 55,9 percento dei voti. Il comune di Rain respingendo il testo è andato controcorrente rispetto al suo cantone."
1039,38.6,38.6,61.4,"Römerswil LU","Römerswil (LU)","Römerswil LU","In Römerswil hat die Stimmbevölkerung die Massentierhaltungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 61,4 Prozent verworfen. Römerswil hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","A Römerswil, les habitants sont défavorables à l'initiative ""Non à l’élevage intensif en Suisse"" avec 61,4 pour cent des voix. Römerswil a rejeté l'initiative, contrairement à son canton.","I cittadini di Römerswil si sono opposti all'iniziativa ""No all'allevamento intensivo in Svizzera"". Il testo è stato respinto con il 61,4 percento dei voti. Il comune di Römerswil respingendo il testo è andato controcorrente rispetto al suo cantone."
1040,79.5,79.5,20.5,"Rothenburg LU","Rothenburg (LU)","Rothenburg LU","79,5 Prozent der Stimmbürgerinnen und Stimmbürger von Rothenburg haben die Massentierhaltungsinitiative angenommen. Rothenburg hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les électeurs de Rothenburg valident l'initiative ""Non à l’élevage intensif en Suisse"" avec 79,5 pour cent des voix. Rothenburg a approuvé l'initiative, tout comme son canton.","A Rothenburg i cittadini hanno accolto, con il 79,5 percento dei voti, l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Rothenburg approvando il testo si è espresso come il suo cantone."
1041,70.5,70.5,29.5,"Schongau LU","Schongau (LU)","Schongau LU","Ja zur Massentierhaltungsinitiative in Schongau: Mit 70,5 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Schongau hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Schongau approuvent l'initiative ""Non à l’élevage intensif en Suisse"" avec 70,5 pour cent des voix. Schongau a approuvé l'initiative, tout comme son canton.","Sì all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Schongau: i cittadini hanno approvato il testo con il 70,5 percento dei voti. Il comune di Schongau approvando il testo si è espresso come il suo cantone."
1051,45.1,45.1,54.9,"Adligenswil LU","Adligenswil (LU)","Adligenswil LU","Keine Mehrheit für die Massentierhaltungsinitiative in Adligenswil: Mit 9'907 Nein-Stimmen zu 8'130 Ja-Stimmen oder 54,9 Prozent hat die Gemeinde das Volksbegehren verworfen. Adligenswil hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","C'est non à 54,9 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Adligenswil. Adligenswil a rejeté l'initiative, contrairement à son canton.","Con il 54,9 percento di ""no"", i cittadini del comune di Adligenswil hanno bocciato l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Adligenswil respingendo il testo è andato controcorrente rispetto al suo cantone."
1052,6.2,6.2,93.8,"Buchrain LU","Buchrain (LU)","Buchrain LU","Buchrain ist dagegen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Gemeinde hat die Massentierhaltungsinitiative mit 93,8 Prozent abgelehnt. Buchrain hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" ne passe pas la rampe à Buchrain avec 93,8 pour cent de non. Buchrain a rejeté l'initiative, contrairement à son canton.","Da Buchrain è arrivato un ""no"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno respinto il testo con il 93,8 percento dei voti. Il comune di Buchrain respingendo il testo è andato controcorrente rispetto al suo cantone."
1053,81.6,81.6,18.4,"Dierikon LU","Dierikon (LU)","Dierikon LU","In Dierikon hat die Stimmbevölkerung der Massentierhaltungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 81,6 Prozent angenommen. Dierikon hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Dierikon, les habitants sont favorables à l'initiative ""Non à l’élevage intensif en Suisse"" avec 81,6 pour cent des suffrages. Dierikon a approuvé l'initiative, tout comme son canton.","I cittadini di Dierikon si sono espressi a favore dell'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il testo è stato approvato con il 81,6 percento dei voti. Il comune di Dierikon approvando il testo si è espresso come il suo cantone."
1054,3.5,3.5,96.5,"Ebikon LU","Ebikon (LU)","Ebikon LU","Ebikon ist dagegen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Gemeinde hat die Massentierhaltungsinitiative mit 96,5 Prozent abgelehnt. Ebikon hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" ne passe pas la rampe à Ebikon avec 96,5 pour cent de non. Ebikon a rejeté l'initiative, contrairement à son canton.","Da Ebikon è arrivato un ""no"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno respinto il testo con il 96,5 percento dei voti. Il comune di Ebikon respingendo il testo è andato controcorrente rispetto al suo cantone."
